Рангування ключів:
------------------------------------------------------------
38 | Оцінка:  35.85 | a:  408 | b:  800 | Часті: 0.27 | Рідкісні: 0.28 | Перетин: 0.03 | Фрагмент: ыфгглкдккфмоплэокцпкеэцащепужокцружпооцтикфвэочуьоснкцащаитжащэвенсясттфжтфыозввжцкемащжржсожцдкшфжнеюяотэежэыыеимлыкжмодишнесчымчтцлдхфнцтвлаауцфдыкжычтфнтьаылзвмжшыезлдэтйтщдидажоэрквцьвычюджуэоявез...
39 | Оцінка:  35.19 | a:  483 | b:  948 | Часті: 0.26 | Рідкісні: 0.29 | Перетин: 0.03 | Фрагмент: итзпрювюетпжшаржгцшюугсйтурргжгцтрвиужаокюлнржбрмжьдгцлэыщгхлэынвдкзхохтяоубщчжньцууэйсхяхщжьцвювтддтефжогихдбцуйвббтхпждщйдюмщбжшуццсытйцзньйсрюттбтхешхтнощйсарнцхыбзчцсмоеоусрсюхжгьютцчнешысюрржанзч...
40 | Оцінка:  35.16 | a:  630 | b:   22 | Часті: 0.26 | Рідкісні: 0.26 | Перетин: 0.03 | Фрагмент: аббиуыаызбяюэмзюфвхыкежцщйтрыюфвгргоаюаавытчзюцржюлнфвгурьмщгуцченюжналбчаьфскйчтввйбцащлщсютваыобхнрхиюбехщяфьйпэжфищяютьянапмфытшвлшэбжвсчрцьрнбтфищутлблаицгмычйщэфэклшгайатшщшгщяежырвхчутфшюрзюччэк...
41 | Оцінка:  35.08 | a:  207 | b:  735 | Часті: 0.23 | Рідкісні: 0.24 | Перетин: 0.03 | Фрагмент: ляучхдйддясвжуйвкюудпьбйоцяпфвкюопзсрвшаздиийвьпквлткюймеехжймдистпщлааябаелкхсимюжцжйвжцжявмюйдэябтгкившьмжблнцнгщлщжсвгечтюрулэнжюгзояшюйицйцпюянлщженаянаяйауяишжгляхгзхапаызфзяжььгдоюеиенщзупйвгиях...
42 | Оцінка:  34.93 | a:  212 | b:  490 | Часті: 0.24 | Рідкісні: 0.27 | Перетин: 0.04 | Фрагмент: олнэихпхалцсафжсчйдхдгзаоьямэсчйюмшрфсынлхаюжсцмисхтчйхжычсщхжчювтпббнчлмншдсштюыйюьсакщущссыйпхслбтавдсцгящрдмьгувдщщцсччотсохдсипйбыфлфйвютаомулйдщщвичленгауфнючщфдьшбыхнйнтыдыдщьггхайщювиоыимжсхюьш...
43 | Оцінка:  34.26 | a:  545 | b:   80 | Часті: 0.25 | Рідкісні: 0.28 | Перетин: 0.03 | Фрагмент: лтапдюхюитйжюакжйцмюггхйоуврэжйцдрнинжаоюютнкжтржжгдйцжэмщрхжэгнкдэзхоштяосбшчннбцпубйяхмхужбцхюетмдуеожюгххвбтуавябахйжфщсдммчбюшщцбсятпцоняйгрбтрбахэшштноюйцачндхщбжчбсмоеоюсьслххгоюшцянэшжспркжзнжч...
44 | Оцінка:  34.25 | a:  390 | b:  328 | Часті: 0.27 | Рідкісні: 0.31 | Перетин: 0.03 | Фрагмент: утвпгюфюртшжбащжщцлюмглйшужрмжщцирбиэжаоэюрнщжцрхжодщцгэгщяхгэбнхдозхобтяоцблчлнсцщуцйнхьхгжсцфюнтчдбеюжзгдхзбэузвдбохшжлщэдимэбтшкцзсзтацмнфйзрйтхбохсшбтноуйщахнтхябшчзсмоеодсбсщхягнюйцэнсшмсурщженшч...
45 | Оцінка:  34.21 | a:  514 | b:  514 | Часті: 0.25 | Рідкісні: 0.28 | Перетин: 0.03 | Фрагмент: щтупкюыюцтмжланжжцтюлгуйруйражжцлрчиржаодюяннжщрйжяджцшэдщщхшэпнждузхозтяотбйчщнюцсуяйихххцжюцыюутидгесжжгяхгбфуфвабйхмжмщндемшбвшццыснтмцьнэйкрптсбйхбшзтноыйдадннхьбцчысмоеошсхсфхюгфюхцлнбшбсцрнжунцч...
46 | Оцінка:  34.05 | a:  955 | b:  757 | Часті: 0.26 | Рідкісні: 0.29 | Перетин: 0.03 | Фрагмент: рвллкахащвьзощчзфхсажрыююяэиазфхциюбозуоэадсчзлидзюнфхмгтмзшмгтсинчдтоивцолцютуснхьящюышушызнххагввндклзхрчшщцсячугцшшьзщмтняфшцжпгхчехввхрсающипвоцшшйпивлогюдщфсмштцхтчеоодобекецшорлажхясйпиефичзжсхт...
47 | Оцінка:  33.98 | a:  700 | b:  793 | Часті: 0.26 | Рідкісні: 0.28 | Перетин: 0.03 | Фрагмент: гтюпеюцюатщжьаьжшцнющгайдуюрнжшцарщиюжаояюфньжорцжчдшцйэхщвхйэенядлзхортяомбжчпнрцеулйрхюхджрццюэтбджеяжфгзхэбиушвщбсхщжющждрмтбйшйцьсцтяцрнййярштлбсхишртноийуащнххфбучьсмоеочсфсэхмгпюицбнишаслрьжйнуч...
